Feedback ID,Comment,Rating,Feedback Date,Product ID,Customer ID
646,Class 10 speed works great in my camera takes videos. Finally the price of these decent sized cards are coming down. Well pleased.,5,10/09/2021,153,160
647,I got this for my Samsung Galaxy S3 when it was on sale. My fairly new internal card reader wasn't able to write to it so I tried 2 different USB adapters and they didn't work either. I installed it in my phone and was able to copy files via USB. It was slow but it worked and is great in the phone.,4,11/09/2021,57,369
648,works as advertised.  Wish more companies made good products.  I still have plenty of storage available and it runs quick and safely.,5,12/09/2021,253,250
649,"I purchased 2 128GB SD cards, one for my Nokia Lumia 1520, and another for my Surface Pro 2, both devices took the card without any issues.As for read/Write speeds, I am sure there are better options, but this is the only 128GB Micro SD card available right now, and Sandisk did an amazing job with the product.And currently at $119.99(For how long, I am not sure), it's a great deal, considering a lot of the good SD cards are in the $140 range still.No issues with either card unmounting itself, put them in, transfer files, and you're good.",5,13/09/2021,17,22
650,"This card is doing its job in my S4. Lots of room for storing photos, music and videos. Good item.",4,14/09/2021,140,190
651,"Realistically I probably could have gotten away with a 16GB card, but like anything, it's better to have it and not need it than to need it and not have it. Popped it into my moblie phone an put all my music on it, plus enough room for photos or videos, etc.No hiccups or errors yet and holds a ton of stuff.",5,15/09/2021,5,404
652,I have nothing to use this device with. I ordered by mistake. I'm sure it's a great product but not for me.,2,16/09/2021,38,96
653,"Bought this for the GoPro Hero3 and it works as advertised with no issues. Since I bought this, I have learned to watch for sales because they tend to get deeply discounted at local retailers every once in a while.",5,17/09/2021,216,192
654,I could not get this brand of memory card to work in my Roku.  It would not format correctly.  I had to return this for another brand which worked ok.,2,18/09/2021,218,121
655,I shopped several other places for a good deal on a quality memory card and found it at amazon once again,5,19/09/2021,1,421
656,I use SDHC in my many cameras. They work well.,5,20/09/2021,49,301
657,"So far, so good - seems very stable - used in Logitech Alert cameras to replace the 2GB supplied with camera - extends recordings to a much longer history (months vs days!)",5,21/09/2021,142,197
658,Great price and it works perfectly in the Hero 3. No need to pay the store's high prices for these type of items. Amazon is the way to go.,5,22/09/2021,87,197
659,"I bought this for my grandson to use in his GoPro camera; he says it works great, and if he is happy, all is good. He is quite knowledgeable and critical of all things technical, so if he says it is good, it is good. And the price on Amazon was good too with free Prime shipping",5,23/09/2021,52,349
660,So far so good. No problems using this with a Nook HD even though it's Class 10. This includes playing downloaded videos.,5,24/09/2021,150,84
661,"I put this baby in my Galaxy Note II, formatted it, and ran an SD card app to test it.  All seems to work well, maxs out my memory.",5,25/09/2021,12,342
662,Great microSD card for your phone to upgrade you with additional 32 gigs of space.  The beauty of having a huge microSD in your phone is that you can store all of your music and pictures and stuff on there and then swap it into a new phone or replacement when that happens and not have to transfer anything over manually.,5,26/09/2021,171,141
663,It was what i expected.Didn't test his real speed but as price and size and with adaptor from microsd to SD card for me was ok.,5,27/09/2021,244,242
664,"I have a Samsung Note2, I love being able to record video and taking pictures without worrying about not having enough room, now I do!",5,28/09/2021,24,71
665,"I purchased this Micro SD card to add storage to my Acer tablet. Unfortunately the tablet did not recognize the device. After uninstalling the card several times I decided to use it in my Samsung phone and it works fine there.If you are going to buy this product for a tablet, I recommend you do you research and make sure it's compatible.",3,29/09/2021,13,371
666,Excellent SD card and very good value. Have had no issues with mine or my wife's. Definitely recommend this SD card,5,30/09/2021,138,148
667,"I got to of these cards:-  One in a Samsung Galaxy S3 => No problem so far.- One in my Asus tablet => No problem so far.Plenty of space, fast, format without a glitch. I will keep buying this product as needed until better comes on the market.",5,01/10/2021,161,61
668,Using the SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card with Adapter... with my samsung tab 2 7.0 and it performs well.,5,02/10/2021,229,324
669,Used for two months in Samsung Galaxy.  Fizzled then failed.  I have never experienced a memory card or or flash drive failure until this SanDisk Ultra 32 GB.  Will purchase a different brand next time.  Return for refund or replacement is not allowed.,1,03/10/2021,79,89
670,"I'm a music lover and like to carry my entire music collection around with me everywhere I go. That being said it takes up A LOT of space, enough to fill a 64gb memory card on its own (a lot of the files are FLAC format.) I was a little hesitant to buy the 128gb card when it came out recently because with the 64gb cards the first batch were pretty much defective with resulted in a recall. Me, learning of the recall after looking up the issues I was having had to return the card I bought. SanDisk took the 64gb card back without hesitation and was actually prepared to do it without the serial number (since I couldn't open my phone at the time because the case is screwed on.)Note to everyone:Quite a few applications don't fully support NTFS or newer file system formats such as exFAT. To use your SD card without issues you have to format it to FAT32 which IS possible even though its over 32GB. Use the &#34;Fat32Format&#34; tool made by Ridgecrop Consultants, there's a GUI (Graphical User Interface) version available for those unfamiliar with using the command line.------After receiving my new card I formatted it to fat32 since I use a lot of applications that aren't the norm and it's easier to use an older file system that is compatible with everything made after 1996. The transfer of files and swapping of cards was seamless, my computer's micro-sd card reader recognized it without trouble as well as my phone. So far everything is good and there's been no hiccups. Even Google Play has been crashing less when trying to browse my music collection.",5,04/10/2021,232,347
